,instance,alg,nodes,first_primal,ttfs,first_primal_gap,primal,dual,time,mem,primal_integral,expanded/fails/iters,generated/branches/nodes,primal_intergal,best_primal,primal_gap
54,random-150-60.00-0,DIDP-ADD,0,1678.3517163542006,0.0059577,0.16643482394174777,1438.8731216738931,691.5303371378159,1802.177107734,0,0,33008628,147527467,0.001263936883381386,1438.8731216738931,0.0
74,random-40-12.00-0,DIDP-DEL,0,1253.126835312578,294.259009539,0.5085816534234832,1009.0993178557871,414.10926188813636,1837.633963809,0,0,74185200,238453593,0.28445635660949103,830.6655675341194,0.21480816985271103
1180,random-10-1.30-0,CP-RANK-DEL,0,0,0,0,0,0.0,0.09,0,0,36,62,-1,,
1179,random-150-19.68-0,CP-RANK-ADD,0,7574.209,14.54,2.066462251384208,5887.806,0.0,1800.02,0,0,431868,1025006,1.4679078916888997,2470.0154050750125,1.3837122585966994
1178,random-150-32.80-0,CP-RANK-ADD,0,8195.854,22.0,3.423746678542806,5254.71,0.0,1800.01,0,0,554958,1384997,2.0747206899675836,1852.695146345888,1.83625183040177
1063,random-10-3.80-0,CP-DEL,0,4583.0,0.17,8.258585858585858,3794.0,3794.0,13.75,0,0,223172,215025,6.665215465768799,495.0,6.664646464646465
1062,random-10-5.00-0,CP-DEL,0,3952.0,0.13,9.827397260273973,3485.0,3485.0,13.31,0,0,226385,222974,8.548077031963471,365.0,8.547945205479452
1061,random-10-0.00-0,CP-DEL,0,0,0,0,0,848.0,4.46,0,0,29540,38012,-1,,
1060,random-10-1.30-0,CP-DEL,0,0,0,0,0,710.0,4.33,0,0,42372,46607,-1,,
1059,random-150-6.00-0,CP-ADD,0,0,0,0,0,9.0,1800.05,0,0,4371,30352,-1,,
1058,random-150-46.40-0,CP-ADD,0,2247.0,20.05,0.4250506463976994,1734.0,13.0,1800.04,0,0,15268,57521,0.1333783084543629,1576.786064186601,0.09970530523080141
1057,random-150-19.68-0,CP-ADD,0,0,0,0,0,1.0,1800.05,0,0,1552,25459,-1,,
1056,random-150-32.80-0,CP-ADD,0,0,0,0,0,2.0,1800.03,0,0,1997,27437,-1,,
1064,random-10-2.50-0,CP-DEL,0,4390.0,0.29,0.0,4390.0,4390.0,15.37,0,0,241576,230750,0.0,4390.0,0.0
1055,random-100-19.68-0,CP-ADD,0,2450.0,114.33,0.48818083699092674,1920.0,18.0,1800.01,0,0,231030,484866,0.23506013028393166,1646.3053004726585,0.16624783960105277
1053,random-100-15.00-0,CP-ADD,0,5248.0,10.21,1.6901753817250504,2305.0,18.0,1800.0,0,0,108061,232681,0.23425091591521305,1950.802180278212,0.18156521624928382
1052,random-100-10.68-0,CP-ADD,0,3428.0,579.4,0.4478997815912626,2829.0,23.0,1800.02,0,0,49663,111695,0.31387263542863936,2367.5671780491457,0.19489745686163418
1051,random-100-6.00-0,CP-ADD,0,0,0,0,0,8.0,1800.02,0,0,5914,21515,-1,,
1050,random-90-20.00-0,CP-ADD,0,1981.0,8.91,0.32686415946288294,1711.0,19.0,1800.02,0,0,187832,401499,0.16059425273376102,1492.993827493172,0.14601947341796703
1049,random-90-16.64-0,CP-ADD,0,4691.0,8.86,1.8774914250214567,1909.0,19.0,1800.02,0,0,133619,289514,0.34071505806477465,1630.2394367569734,0.17099363256575578
1048,random-90-13.00-0,CP-ADD,0,4744.0,362.05,1.530977506798107,2277.0,23.0,1800.01,0,0,119201,254195,0.528285937712857,1874.3746189991023,0.21480518190963113
1047,random-90-9.64-0,CP-ADD,0,3163.0,186.47,0.35247535956368,2838.0,23.0,1800.02,0,0,28785,68717,0.22881168217936249,2338.674769661172,0.21350776808148084
1046,random-90-6.00-0,CP-ADD,0,0,0,0,0,25.0,1800.0,0,0,7725,23477,-1,,
1054,random-100-24.00-0,CP-ADD,0,2120.0,7.78,0.41675073270480495,1748.0,18.0,1800.01,0,0,183785,390796,0.17692976235519092,1496.3817918432123,0.16815107583396183
1065,random-20-5.00-0,CP-DEL,0,9125.0,1.55,13.213395638629283,5472.0,5472.0,1720.27,0,0,4005265,5933521,7.725012011076496,642.0,7.5233644859813085
1066,random-20-2.60-0,CP-DEL,0,0,0,0,0,44.0,1800.0,0,0,2382475,4771154,-1,,
1067,random-20-0.00-0,CP-DEL,0,0,0,0,0,44.0,1800.0,0,0,1584759,3171688,-1,,
1086,random-50-4.60-0,CP-DEL,0,0,0,0,0,1.0,1800.0,0,0,72652,149890,-1,,
1085,random-40-12.00-0,CP-DEL,0,1982.0,8.05,1.3860384701916633,945.0,56.0,1800.1,0,0,1774269,2943849,0.15269289093906643,830.6655675341194,0.13764195475838634
1084,random-40-9.60-0,CP-DEL,0,1974.0,39.71,1.1459113758053494,1106.0,56.0,1800.29,0,0,1588546,2480751,0.25312354314279834,919.8888743758898,0.20231913963562131
1083,random-40-7.00-0,CP-DEL,0,0,0,0,0,2.0,1800.0,0,0,333842,674618,-1,,
1082,random-40-4.60-0,CP-DEL,0,0,0,0,0,2.0,1800.0,0,0,219460,444469,-1,,
1081,random-200-8.00-0,CP-DEL,0,0,0,0,0,0.0,1800.09,0,0,306,40232,-1,,
1080,random-200-20.96-0,CP-DEL,0,0,0,0,0,0.0,1800.05,0,0,659,41109,-1,,
1079,random-200-32.00-0,CP-DEL,0,0,0,0,0,0.0,1800.17,0,0,200,40216,-1,,
1078,random-200-47.12-0,CP-DEL,0,0,0,0,0,1.0,1800.11,0,0,492,40748,-1,,
1077,random-200-60.00-0,CP-DEL,0,0,0,0,0,1.0,1800.17,0,0,363,40464,-1,,
1076,random-40-2.00-0,CP-DEL,0,0,0,0,0,2.0,1800.0,0,0,103175,209985,-1,,
1075,random-30-10.00-0,CP-DEL,0,1619.0,0.5,1.4647934152546773,689.0,50.0,1800.06,0,0,2017270,3529801,0.050875244935363065,656.8501806195856,0.04894543737521478
1074,random-150-60.00-0,CP-DEL,0,0,0,0,0,0.0,1800.02,0,0,1428,25631,-1,,
1073,random-30-5.00-0,CP-DEL,0,1738.0,1261.5,0.6711538461538461,1040.0,50.0,1800.09,0,0,1499189,2443723,0.4804567895299145,1040.0,0.0
1072,random-30-7.60-0,CP-DEL,0,996.0,1.88,0.27120861217448433,810.0,50.0,1800.06,0,0,1971476,3398412,0.035706708451650825,783.5063344137338,0.03381423279250231
1071,random-30-0.00-0,CP-DEL,0,0,0,0,0,49.0,1800.09,0,0,445284,512423,-1,,
1070,random-20-10.00-0,CP-DEL,0,9497.0,0.2,20.682648401826484,4083.0,566.0,1800.06,0,0,5383763,8174662,8.403418645357686,438.0,8.321917808219178
1069,random-20-7.60-0,CP-DEL,0,6631.0,0.46,11.417602996254681,4878.0,566.0,1800.08,0,0,5748753,8704062,8.188431689554724,534.0,8.134831460674157
1068,random-30-2.60-0,CP-DEL,0,0,0,0,0,49.0,1800.09,0,0,687925,990424,-1,,
1045,random-80-16.00-0,CP-ADD,0,2065.0,139.79,0.5116947202675387,1629.0,14.0,1800.01,0,0,342972,722581,0.24080516752830392,1366.0165457444593,0.19251849845802452
1087,random-50-2.00-0,CP-DEL,0,0,0,0,0,1.0,1800.0,0,0,27600,58444,-1,,
1044,random-80-10.00-0,CP-ADD,0,3879.0,100.9,1.1115368852294605,2099.0,26.0,1800.02,0,0,140454,296556,0.26768898235095456,1837.0505517257254,0.14259240064362913
1042,random-80-7.12-0,CP-ADD,0,0,0,0,0,15.0,1800.02,0,0,11439,29539,-1,,
1018,random-40-9.60-0,CP-ADD,0,1262.0,2.18,0.37190484106704713,923.0,307.0,1800.18,0,0,1565015,2320358,0.006112293926242421,919.8888743758898,0.0033820668026026024
1017,random-40-7.00-0,CP-ADD,0,1528.0,7.49,0.22249262886330523,1299.0,356.0,1800.23,0,0,1761902,2591494,0.04318413590458937,1249.9052868897547,0.03927874665800622
1016,random-40-4.60-0,CP-ADD,0,0,0,0,0,25.0,1800.0,0,0,178369,359556,-1,,
1015,random-30-10.00-0,CP-ADD,0,1380.0,0.21,1.1009357091114607,694.0,233.0,1800.06,0,0,2146193,3680040,0.0572461041106665,656.8501806195856,0.05655752327779254
1014,random-30-7.60-0,CP-ADD,0,1556.0,0.17,0.9859443780557204,826.0,234.0,1800.1,0,0,2075428,3522167,0.05499071194371507,783.5063344137338,0.05423525467482335
1013,random-20-10.00-0,CP-ADD,0,1047.0,0.16,1.3904109589041096,438.0,438.0,654.84,0,0,2384534,3995748,0.00048739218670725525,438.0,0.0
1012,random-20-7.60-0,CP-ADD,0,789.0,0.16,0.47752808988764045,534.0,534.0,340.56,0,0,1274073,2132751,0.0034504681647940074,534.0,0.0
1011,random-30-5.00-0,CP-ADD,0,1498.0,2.46,0.4403846153846154,1251.0,1251.0,263.21,0,0,655120,856151,0.2032210576923077,1040.0,0.20288461538461539
1019,random-40-12.00-0,CP-ADD,0,1190.0,4.05,0.43258616525130134,882.0,272.0,1800.15,0,0,1912120,2957699,0.07540732853621818,830.6655675341194,0.06179915777449392
1010,random-30-2.60-0,CP-ADD,0,0,0,0,0,1094.0,211.21,0,0,214344,131561,-1,,
1008,random-20-2.60-0,CP-ADD,0,0,0,0,0,1104.0,46.83,0,0,83352,71545,-1,,
1007,random-10-3.80-0,CP-ADD,0,517.0,0.19,0.044444444444444446,495.0,495.0,2.21,0,0,40739,35228,4.691358024691358e-06,495.0,0.0
1006,random-10-5.00-0,CP-ADD,0,497.0,0.19,0.36164383561643837,365.0,365.0,2.11,0,0,34955,31927,4.598173515981735e-05,365.0,0.0
1005,random-40-2.00-0,CP-ADD,0,0,0,0,0,0.0,0.04,0,0,1,0,-1,,
1004,random-10-2.50-0,CP-ADD,0,0,0,0,0,65.0,1.09,0,0,4339,8767,-1,,
1003,random-10-1.30-0,CP-ADD,0,0,0,0,0,66.0,0.49,0,0,1953,3964,-1,,
1002,random-30-0.00-0,CP-ADD,0,0,0,0,0,0.0,0.03,0,0,1,0,-1,,
1001,random-20-0.00-0,CP-ADD,0,0,0,0,0,0.0,0.01,0,0,1,0,-1,,
1009,random-20-5.00-0,CP-ADD,0,757.0,0.38,0.1791277258566978,642.0,642.0,47.39,0,0,304369,437438,6.698684665974385e-05,642.0,0.0
1020,random-50-4.60-0,CP-ADD,0,0,0,0,0,27.0,1800.0,0,0,47776,98457,-1,,
1021,random-50-2.00-0,CP-ADD,0,0,0,0,0,85.0,1800.0,0,0,53024,108876,-1,,
1022,random-150-60.00-0,CP-ADD,0,7627.0,1199.25,4.300675844946798,7173.0,2.0,1800.03,0,0,5044,38028,4.2049091160069185,1438.8731216738931,3.985151151934362
1041,random-80-4.00-0,CP-ADD,0,0,0,0,0,15.0,1800.02,0,0,8810,23962,-1,,
1040,random-70-16.00-0,CP-ADD,0,4006.0,36.11,2.0893339426743576,1465.0,18.0,1800.01,0,0,360010,744959,0.23448296835059604,1296.7196406524147,0.12977389566099184
1039,random-70-13.12-0,CP-ADD,0,3638.0,43.92,1.60723464992997,1661.0,18.0,1800.01,0,0,687840,1403269,0.2295980988831864,1395.348132588571,0.19038393445125895
1038,random-70-10.00-0,CP-ADD,0,2203.0,3.63,0.2669848639361141,1906.0,20.0,1800.02,0,0,299996,614624,0.12689825130360044,1738.7737317997535,0.09617483007818133
1037,random-70-7.12-0,CP-ADD,0,0,0,0,0,3.0,1800.0,0,0,16201,37521,-1,,
1036,random-70-4.00-0,CP-ADD,0,0,0,0,0,29.0,1800.0,0,0,15408,35639,-1,,
1035,random-60-14.00-0,CP-ADD,0,2817.0,12.17,1.5800099307477726,1198.0,21.0,1800.01,0,0,685578,1411050,0.1359377078149801,1091.8562624228116,0.09721402095698672
1034,random-60-11.60-0,CP-ADD,0,1482.0,1.22,0.21525101714643616,1337.0,21.0,1800.01,0,0,570605,1184116,0.10264910877156339,1219.501139344795,0.09634993922050279
1033,random-60-9.00-0,CP-ADD,0,1893.0,29.04,0.3240963478466871,1616.0,21.0,1800.01,0,0,414838,845036,0.17061387939831135,1429.654271819791,0.13034321084006675
1032,random-60-6.60-0,CP-ADD,0,0,0,0,0,4.0,1800.0,0,0,24669,53354,-1,,
1031,random-60-4.00-0,CP-ADD,0,0,0,0,0,4.0,1800.0,0,0,28360,60747,-1,,
1030,random-50-12.00-0,CP-ADD,0,2340.0,1.17,1.4638803904253015,1033.0,269.0,1800.29,0,0,1367497,2040873,0.11062694357241215,949.721426857122,0.08768736893561382
1029,random-50-9.60-0,CP-ADD,0,2294.0,1.11,1.0982981812583634,1183.0,288.0,1800.34,0,0,1376498,1967080,0.12109128556430875,1093.2669248296602,0.08207791997761293
1028,random-50-7.00-0,CP-ADD,0,2093.0,29.84,0.4968975691856874,1450.0,31.0,1800.01,0,0,495697,1004217,0.05571526076566556,1398.225264764504,0.03702889408468547
1027,random-200-8.00-0,CP-ADD,0,0,0,0,0,11.0,1800.07,0,0,1096,40923,-1,,
1026,random-200-32.00-0,CP-ADD,0,10005.0,84.99,2.9605541489958154,3112.0,2.0,1800.06,0,0,9268,62198,0.37730703735344373,2526.1616490047822,0.2319084969190381
1025,random-200-20.96-0,CP-ADD,0,0,0,0,0,5.0,1800.07,0,0,327,40030,-1,,
1024,random-200-60.00-0,CP-ADD,0,10795.0,111.72,4.38687150272728,10325.0,1.0,1800.09,0,0,2935,50835,4.172631791734283,2003.9460741795451,4.152334253419099
1023,random-200-47.12-0,CP-ADD,0,10636.0,742.78,3.7498405056624624,2917.0,1.0,1800.06,0,0,1966,46068,1.7251688442942923,2239.233083157303,0.30267814545105337
1043,random-80-13.12-0,CP-ADD,0,3662.0,37.01,1.3724152564555763,1831.0,17.0,1800.01,0,0,213057,446342,0.2816371429288351,1543.5746292877423,0.1862076282277881
1088,random-50-7.00-0,CP-DEL,0,0,0,0,0,1.0,1800.0,0,0,31502,66938,-1,,
1089,random-50-9.60-0,CP-DEL,0,0,0,0,0,1.0,1800.0,0,0,48796,101908,-1,,
1090,random-50-12.00-0,CP-DEL,0,0,0,0,0,1.0,1800.0,0,0,115134,236691,-1,,
1154,random-90-6.00-0,CP-RANK-ADD,0,0,0,0,0,0.0,11.29,0,0,8874,18421,-1,,
1153,random-60-11.60-0,CP-RANK-ADD,0,2936.642,0.21,1.4080682709142673,1895.363,85.49745,1800.0,0,0,5645430,12615931,0.6143754138196871,1219.501139344795,0.5542117500753851
1152,random-150-60.00-0,CP-RANK-ADD,0,7958.89,1.65,4.5313355153518575,3436.269,0.0,1800.02,0,0,949089,2303199,1.7238401965070216,1438.8731216738931,1.3881667870774206
1151,random-80-4.00-0,CP-RANK-ADD,0,0,0,0,0,0.0,2.24,0,0,2085,4399,-1,,
1150,random-60-9.00-0,CP-RANK-ADD,0,3203.383,0.22,1.2406696941649042,1986.225,335.352,1800.0,0,0,4662145,10351247,0.41727037651695703,1429.654271819791,0.3893044207616408
1149,random-50-12.00-0,CP-RANK-ADD,0,2424.891,0.25,1.5532655486405127,1323.537,70.13218,1800.0,0,0,9056576,20092243,0.5434952432325522,949.721426857122,0.39360549585569754
1148,random-50-9.60-0,CP-RANK-ADD,0,2580.643,1.8,1.360487582117318,1532.72,70.13218,1800.01,0,0,7902301,17251277,0.4308538294670843,1093.2669248296602,0.40196320330353924
1147,random-50-7.00-0,CP-RANK-ADD,0,2313.306,0.49,0.6544587330065292,1565.519,531.315,1800.0,0,0,5596862,12318809,0.21260613800468747,1398.225264764504,0.11964719809556049
1155,random-80-7.12-0,CP-RANK-ADD,0,0,0,0,0,0.0,13.42,0,0,12775,26718,-1,,
1146,random-40-7.00-0,CP-RANK-ADD,0,2149.293,0.09,0.7195646922562173,1332.525,719.529,1800.01,0,0,10295762,22266451,0.12915696169423777,1249.9052868897547,0.06610077897648949
1144,random-40-9.60-0,CP-RANK-ADD,0,2093.623,0.07,1.2759520832561921,1189.716,119.6934,1800.01,0,0,11840193,25696407,0.30353644924677,919.8888743758898,0.2933257843858343
1143,random-30-10.00-0,CP-RANK-ADD,0,1583.391,0.05,1.4105816618736993,712.292,132.8136,1800.01,0,0,20407048,43806632,0.14218374027102682,656.8501806195856,0.08440557834378304
1142,random-30-7.60-0,CP-RANK-ADD,0,1675.96,0.05,1.1390509896184224,830.8184,175.7086,1800.01,0,0,17634887,37700346,0.06752580152791805,783.5063344137338,0.06038504541468432
1141,random-20-10.00-0,CP-RANK-ADD,0,972.1416,0.07,1.2195013698630137,460.1036,73.1181,1800.01,0,0,35506717,74002385,0.05698655270421101,438.0,0.05046484018264834
1140,random-20-7.60-0,CP-RANK-ADD,0,910.1727,0.06,0.7044432584269662,558.1197,119.9792,1800.0,0,0,27338371,57277161,0.04901882474511022,534.0,0.04516797752808983
1139,random-30-5.00-0,CP-RANK-ADD,0,1713.761,0.18,0.6478471153846154,1263.916,1263.79,318.27,0,0,2866505,6040186,0.21797178126068373,1040.0,0.2153038461538461
1138,random-70-7.12-0,CP-RANK-ADD,0,0,0,0,0,0.0,7.85,0,0,10457,21761,-1,,
1137,random-70-4.00-0,CP-RANK-ADD,0,0,0,0,0,0.0,1.42,0,0,2245,4745,-1,,
1145,random-40-12.00-0,CP-RANK-ADD,0,2205.95,0.07,1.6556415556605948,1007.39,60.31794,1800.01,0,0,13051201,28627663,0.2511993165268896,830.6655675341194,0.2127504008508474
1156,random-100-6.00-0,CP-RANK-ADD,0,0,0,0,0,0.0,5.72,0,0,2544,5439,-1,,
1157,random-200-32.00-0,CP-RANK-ADD,0,10683.55,33.08,3.2291632462273103,7581.037,0.0,1800.04,0,0,167990,462896,2.263649599831181,2526.1616490047822,2.0010102492794393
1158,random-200-60.00-0,CP-RANK-ADD,0,11324.19,11.37,4.650945474985572,6603.252,0.0,1800.05,0,0,249869,701585,2.7147360536125076,2003.9460741795451,2.295124596954787
1177,random-150-46.40-0,CP-RANK-ADD,0,8300.652,6.59,4.264285490931178,4366.4,0.0,1800.01,0,0,556049,1392934,2.0451900114435624,1576.786064186601,1.7691771884427745
1176,random-100-19.68-0,CP-RANK-ADD,0,5564.617,1.42,2.380063830446506,3578.752,0.0,1800.01,0,0,1601267,3658392,1.3384782650886526,1646.3053004726585,1.173808223160389
1175,random-100-24.00-0,CP-RANK-ADD,0,5515.343,1.15,2.685785960551093,3443.661,0.0,1800.01,0,0,1765971,4002803,1.3746189145580183,1496.3817918432123,1.3013251155363026
1174,random-100-15.00-0,CP-RANK-ADD,0,5429.329,9.98,1.7831263748258166,3750.992,0.0,1800.01,0,0,1440427,3279179,1.0721891503178353,1950.802180278212,0.9227946523337673
1173,random-100-10.68-0,CP-RANK-ADD,0,5577.88,5.29,1.3559542688863104,4064.763,0.0,1800.02,0,0,963814,2175083,0.7967766615366492,2367.5671780491457,0.7168522345158241
1172,random-90-20.00-0,CP-RANK-ADD,0,4947.538,0.8,2.3138368752047818,3297.457,0.0,1800.02,0,0,2241048,5063500,1.2522225798305628,1492.993827493172,1.2086206515244824
1171,random-90-9.64-0,CP-RANK-ADD,0,4755.617,3.22,1.0334665861593897,3649.017,287.0047,1800.01,0,0,1451786,3266639,0.5882111620179176,2338.674769661172,0.5602926269772307
1170,random-90-13.00-0,CP-RANK-ADD,0,4483.964,6.69,1.3922453678947022,3594.375,0.0,1800.01,0,0,1642898,3833308,0.9369410193878794,1874.3746189991023,0.9176396028662409
1169,random-90-16.64-0,CP-RANK-ADD,0,4590.175,5.92,1.815644681698543,3193.726,578.5291,1800.01,0,0,2122211,4766842,1.0249681290650183,1630.2394367569734,0.9590533316708754
1168,random-80-13.12-0,CP-RANK-ADD,0,4258.191,0.67,1.75865573274217,2816.882,0.0,1800.01,0,0,2509715,5708174,0.8703426383147694,1543.5746292877423,0.8249082011018832
1167,random-80-10.00-0,CP-RANK-ADD,0,4010.034,1.94,1.1828653524166626,2859.643,228.6747,1800.0,0,0,2585372,5677606,0.5880024624003886,1837.0505517257254,0.5566490520980226
1166,random-80-16.00-0,CP-RANK-ADD,0,4228.732,4.3,2.095666749552731,2642.47,0.0,1800.02,0,0,2854677,6432741,0.9516906376996098,1366.0165457444593,0.9344348413875849
1165,random-70-16.00-0,CP-RANK-ADD,0,3763.657,3.63,1.9024446626769707,2302.198,0.0,1800.01,0,0,3958086,8952768,0.9215957201834915,1296.7196406524147,0.7754015037835795
1164,random-70-13.12-0,CP-RANK-ADD,0,3889.047,2.13,1.787151757450852,2377.882,0.0,1800.01,0,0,3847782,8591977,0.7864319160250831,1395.348132588571,0.7041496272250624
1163,random-70-10.00-0,CP-RANK-ADD,0,3626.193,0.89,1.0854887175265955,2681.671,115.8105,1800.02,0,0,3704088,8249488,0.5993287043861667,1738.7737317997535,0.5422771525449037
1162,random-60-14.00-0,CP-RANK-ADD,0,2708.367,0.22,1.4805160653566038,1876.443,0.0,1800.01,0,0,6747518,14941133,0.7718291431017494,1091.8562624228116,0.718580608619859
1161,random-150-6.00-0,CP-RANK-ADD,0,0,0,0,0,0.0,14.8,0,0,3359,7341,-1,,
1160,random-200-20.96-0,CP-RANK-ADD,0,10539.28,71.05,2.270001456019571,8287.471,0.0,1800.05,0,0,199317,502365,1.6838632325805736,3223.0199716268635,1.5713371536499616
1159,random-200-47.12-0,CP-RANK-ADD,0,11418.89,15.84,4.099464672029337,7234.602,0.0,1800.05,0,0,257683,711549,2.574793879070696,2239.233083157303,2.230839189727968
1136,random-200-8.00-0,CP-RANK-ADD,0,0,0,0,0,0.0,134.65,0,0,13473,29810,-1,,
1135,random-20-5.00-0,CP-RANK-ADD,0,1060.596,0.05,0.652018691588785,649.0636,648.9987,63.79,0,0,950796,1993098,0.011468705222395218,642.0,0.01100249221183793
1134,random-60-4.00-0,CP-RANK-ADD,0,0,0,0,0,0.0,3.42,0,0,8742,18105,-1,,
1133,random-60-6.60-0,CP-RANK-ADD,0,0,0,0,0,0.0,0.41,0,0,274,538,-1,,
1109,random-90-9.64-0,CP-DEL,0,0,0,0,0,1.0,1800.01,0,0,2577,13393,-1,,
1108,random-90-13.00-0,CP-DEL,0,0,0,0,0,1.0,1800.03,0,0,7590,24205,-1,,
1107,random-90-16.64-0,CP-DEL,0,0,0,0,0,1.0,1800.02,0,0,4784,18145,-1,,
1106,random-90-20.00-0,CP-DEL,0,0,0,0,0,1.0,1800.01,0,0,6012,20892,-1,,
1105,random-80-16.00-0,CP-DEL,0,0,0,0,0,0.0,1800.02,0,0,14036,36653,-1,,
1104,random-80-13.12-0,CP-DEL,0,0,0,0,0,0.0,1800.0,0,0,13801,36055,-1,,
1103,random-80-10.00-0,CP-DEL,0,0,0,0,0,0.0,1800.0,0,0,12664,33343,-1,,
1102,random-80-7.12-0,CP-DEL,0,0,0,0,0,0.0,1800.0,0,0,15846,39849,-1,,
1101,random-80-4.00-0,CP-DEL,0,0,0,0,0,0.0,1800.0,0,0,9261,25928,-1,,
1100,random-70-16.00-0,CP-DEL,0,0,0,0,0,0.0,1800.0,0,0,15928,38815,-1,,
1099,random-70-13.12-0,CP-DEL,0,0,0,0,0,0.0,1800.0,0,0,32021,71352,-1,,
1098,random-70-10.00-0,CP-DEL,0,0,0,0,0,0.0,1800.0,0,0,19440,45542,-1,,
1097,random-70-7.12-0,CP-DEL,0,0,0,0,0,0.0,1800.0,0,0,5096,15505,-1,,
1096,random-70-4.00-0,CP-DEL,0,0,0,0,0,0.0,1800.0,0,0,12121,30175,-1,,
1095,random-60-14.00-0,CP-DEL,0,0,0,0,0,1.0,1800.0,0,0,33791,73762,-1,,
1094,random-60-11.60-0,CP-DEL,0,0,0,0,0,1.0,1800.0,0,0,58877,125215,-1,,
1093,random-60-4.00-0,CP-DEL,0,0,0,0,0,1.0,1800.0,0,0,65357,136651,-1,,
1092,random-60-6.60-0,CP-DEL,0,0,0,0,0,1.0,1800.0,0,0,28343,62391,-1,,
1091,random-60-9.00-0,CP-DEL,0,0,0,0,0,1.0,1800.0,0,0,43090,92832,-1,,
1110,random-90-6.00-0,CP-DEL,0,0,0,0,0,1.0,1800.02,0,0,6409,21367,-1,,
118,random-200-32.00-0,DIDP-DEL,0,0,0,0,0,734.9467124322586,1802.63645075,0,0,23812059,103528064,-1,,
1111,random-100-15.00-0,CP-DEL,0,0,0,0,0,0.0,1800.02,0,0,8618,29354,-1,,
1113,random-100-6.00-0,CP-DEL,0,0,0,0,0,0.0,1800.03,0,0,9091,29583,-1,,
1132,random-50-2.00-0,CP-RANK-ADD,0,0,0,0,0,0.0,0.23,0,0,261,526,-1,,
1131,random-50-4.60-0,CP-RANK-ADD,0,0,0,0,0,0.0,0.38,0,0,1210,2526,-1,,
1130,random-40-2.00-0,CP-RANK-ADD,0,0,0,0,0,0.0,0.12,0,0,45,80,-1,,
1129,random-40-4.60-0,CP-RANK-ADD,0,0,0,0,0,0.0,0.1,0,0,54,98,-1,,
1128,random-30-0.00-0,CP-RANK-ADD,0,0,0,0,0,0.0,0.09,0,0,168,329,-1,,
1127,random-10-5.00-0,CP-RANK-ADD,0,628.8846,0.09,0.722971506849315,368.9834,368.9465,0.33,0,0,9644,19529,0.010953348968036578,365.0,0.010913424657534294
1126,random-30-2.60-0,CP-RANK-ADD,0,0,0,0,0,0.0,0.06,0,0,169,331,-1,,
1125,random-20-0.00-0,CP-RANK-ADD,0,0,0,0,0,0.0,0.06,0,0,907,1819,-1,,
1124,random-10-3.80-0,CP-RANK-ADD,0,617.5296,0.09,0.24753454545454537,498.0323,497.9825,0.15,0,0,1883,3816,0.006139529396184105,495.0,0.006125858585858628
1123,random-20-2.60-0,CP-RANK-ADD,0,0,0,0,0,0.0,0.05,0,0,245,488,-1,,
1122,random-10-2.50-0,CP-RANK-ADD,0,0,0,0,0,0.0,0.09,0,0,559,1118,-1,,
1121,random-10-1.30-0,CP-RANK-ADD,0,0,0,0,0,0.0,0.08,0,0,123,236,-1,,
1120,random-10-0.00-0,CP-RANK-ADD,0,0,0,0,0,0.0,0.07,0,0,64,118,-1,,
1119,random-150-46.40-0,CP-DEL,0,0,0,0,0,0.0,1800.09,0,0,938,24401,-1,,
1118,random-150-19.68-0,CP-DEL,0,0,0,0,0,1.0,1800.05,0,0,740,23847,-1,,
1117,random-150-32.80-0,CP-DEL,0,0,0,0,0,0.0,1800.07,0,0,1139,24856,-1,,
1116,random-150-6.00-0,CP-DEL,0,0,0,0,0,1.0,1800.09,0,0,605,23463,-1,,
1115,random-100-24.00-0,CP-DEL,0,0,0,0,0,0.0,1800.03,0,0,6410,24891,-1,,
1114,random-100-19.68-0,CP-DEL,0,0,0,0,0,0.0,1800.08,0,0,5529,22745,-1,,
1112,random-100-10.68-0,CP-DEL,0,0,0,0,0,0.0,1800.01,0,0,14683,41897,-1,,
119,random-200-47.12-0,DIDP-DEL,0,0,0,0,0,750.4664481074481,1802.413062919,0,0,24118355,106661696,-1,,
